outer_code,rs,pval,npts
WF9,0.9559272372995237,7.997423767544936e-52,96
B92,0.9620174180810649,8.4757806269198e-55,96
CB4,0.8423772786289414,5.594474588737696e-27,96
LN6,0.9496434106915499,3.636717912864673e-49,96
SW3,0.8286909104687264,2.004757038502184e-25,96
PL13,0.9415758631232627,3.2574841350644083e-46,96
PL4,0.9705673891650126,6.421863324821979e-60,96
PL19,0.20524038230877464,0.04485583593083703,96
TN4,0.7656542502614357,1.0349032072570756e-19,96
BN3,0.9568254810698144,3.1017956845741507e-52,96
HP13,0.9150862784105132,7.528304632477532e-39,96
GU14,0.9228244026298588,1.0116716349033068e-40,96
DL1,0.9522172032509721,3.277984102417409e-50,96
M40,0.9498165343173859,3.105623746459352e-49,96
DN35,0.2196515719390285,0.031533157166777064,96
LS13,0.9042795281482161,1.627367071176887e-36,96
B23,0.9300546339518202,1.1761189711498027e-42,96
NG21,0.9311267487561552,5.834519918272086e-43,96
CM13,0.6652105111478508,1.442313169140126e-13,96
SS3,0.754543574615774,6.881620236001464e-19,96
SW10,0.6294512664550947,6.460841336546338e-12,96
DA16,0.35476858381603077,0.00039028473096185535,96
EX36,0.7444584633022961,3.528204919046228e-18,96
PO38,-0.32476464376151004,0.0012451638378002897,96
CH3,0.9445757640789898,2.93153400328793e-47,96
L25,0.9273818046785688,6.439468920408178e-42,96
CA15,0.9591608348810645,2.3979688956034724e-53,96
B44,0.9138177195039848,1.4670484135791056e-38,96
SG9,0.30396234220584983,0.002605800935795542,96
WS11,0.9568015956205869,3.181734632988621e-52,96
N18,0.7668077497859014,8.450443925897018e-20,96
N17,0.5430343647905258,1.0897997823009721e-08,96
SW7,0.6781546451257525,3.1933980214133073e-14,96
PL29,0.9395119179748472,1.5876183119416397e-45,96
PL21,0.9029590848281183,3.0032948643784988e-36,96
WN1,0.9688442145618553,8.952096467915879e-59,96
LS16,0.643827765508416,1.4878044754683271e-12,96
LS17,0.9581274527898541,7.578801636411338e-53,96
TF10,0.8020294963788023,9.302255168301472e-23,96
CB1,0.7759163300828961,1.6353168252999488e-20,96
IP13,0.8520324777967822,3.625586894516962e-28,96
LE14,0.3311988311912727,0.0009803327393304686,96
CM15,0.7937870930735561,5.152008360087354e-22,96
SM7,0.9428565618380869,1.1839851637125775e-46,96
NE45,0.9643388898461541,4.612975854691359e-56,96
HU14,0.786625248982112,2.1429089981586133e-21,96
DL7,0.8913426846113907,4.634319541270585e-34,96
NG10,0.9816018756975096,2.1195445073781488e-69,96
PE30,0.8088092163989283,2.1400376104940476e-23,96
DA9,0.6213093106194267,1.4356940639317881e-11,96
PO21,0.9752165333652005,2.210016531775123e-63,96
CW7,0.9664300708931124,2.826775173606474e-57,96
DH2,0.7289388104090723,3.779488417358185e-17,96
B91,0.8353534053561605,3.657786039035786e-26,96
CM2,0.9219285725847073,1.7041539606029452e-40,96
SS13,0.8156352589886937,4.588614714636165e-24,96
SE22,0.8677969347122603,2.661812224188923e-30,96
SO19,-0.07490004173397764,0.4682840210354685,96
DT1,0.8374288680966079,2.1198396608737895e-26,96
DN36,0.8100586703881664,1.621941124606829e-23,96
B50,0.9272665000198677,6.919364754470888e-42,96
DE12,0.9155251999628434,5.961954990558893e-39,96
CM18,0.9353346540244719,3.324376255777534e-44,96
AL5,0.7094695649875518,5.935014351066801e-16,96
E2,0.05111439699282717,0.6208967576154908,96
SW1X,0.005631261266322722,0.956574630967395,96
DT7,0.9540708192961843,5.3279294430125935e-51,96
GU46,0.8578420792204438,2.669414376074433e-26,87
WR3,0.728620705866908,2.738306759386815e-13,73
SW12,0.26298350130986825,0.009634326768682472,96
KT11,0.8500047578678304,6.544016245045531e-28,96
M15,0.7989119967012612,1.793948186349197e-22,96
NE40,0.9358162189070388,2.365886237367189e-44,96
NG14,0.9691321604921901,5.824484115306426e-59,96
CB7,0.9266638407436443,1.0055199566851893e-41,96
SN2,0.9301297161150622,1.1201815471705241e-42,96
EX21,0.7765993285111171,1.4413575521520616e-20,96
CT11,0.5695574917495659,1.397196676810887e-09,96
TN1,0.9354156074155219,3.14020527554287e-44,96
SO50,0.9461154204039979,8.081722724203858e-48,96
WA1,0.8411642821001186,7.787591987480381e-27,96
DH9,0.949002292576359,6.4940722107000034e-49,96
M46,0.9345221355611594,5.866561704180595e-44,96
YO30,0.9413440180547632,2.4259673603130562e-42,88
B96,0.8809632061879797,2.6354763999683744e-32,96
IP9,0.5105218364127929,1.0730633722408177e-07,96
WV16,0.35118324973620996,0.0004510773408712544,96
E5,0.8300034953000897,1.4422517096112027e-25,96
SP5,0.8667550707439059,3.754280625637302e-30,96
CT4,0.6512273040001928,6.775841494081183e-13,96
ME17,0.9211584771465303,2.6548381907725904e-40,96
RG8,0.9078361028457784,2.9856760085928925e-37,96
NE47,0.7511870914333979,1.1959203757822858e-18,96
CH48,0.9489623944194384,6.731007838061597e-49,96
DN41,0.7073768186189135,7.873243863798252e-16,96
PE27,0.5859192189756574,3.583633397103637e-10,96
IP22,0.8861683297072457,3.648578322522219e-33,96
MK40,0.9547933320439607,2.5711746627027936e-51,96
UB9,0.91639733121694,3.7363384129574016e-39,96
RM7,0.9119033594083598,3.9386647081958905e-38,96
SN12,0.7082167579223712,7.031109630867921e-16,96
TA18,0.672638293840013,6.128151332860022e-14,96
M35,0.7175041814252215,1.958811356108828e-16,96
OL3,0.9352012950516692,3.6510344607323756e-44,96
WA14,0.9836846122651945,7.843414575539354e-72,96
DY2,0.49117868695372247,3.75154192904683e-07,96
SS17,0.9086235204290225,2.032156567557732e-37,96
TW15,0.6611523167715151,2.278928046870164e-13,96
KT8,0.43136563582934384,1.1451246850077472e-05,96
EX2,0.9117108443627756,4.344499399029674e-38,96
FY7,0.9493892389613304,4.5806838010093614e-49,96
WF14,0.9174379137455484,2.1251527000920492e-39,96
S33,0.957138693152488,2.218822278666651e-52,96
CB9,0.5692106825744107,1.4369287049533526e-09,96
IG5,-0.1986752287191466,0.05231858379566133,96
BA13,0.5729692341171694,1.058531573486688e-09,96
PL24,0.8348821812038943,4.1357163992885156e-26,96
BS11,0.9209002001738495,3.0773042266218677e-40,96
ME9,0.747443444494933,2.192509912058833e-18,96
KT14,0.7922562498853593,7.019893430638382e-22,96
SR1,0.8778064186237725,8.362733811903462e-32,96
BD10,0.9102125408954566,9.249605307137756e-38,96
NR5,0.48242627327231374,6.447473982582817e-07,96
KT4,0.8805990399073635,3.016003259413188e-32,96
NW4,0.1739516782360824,0.09007664761708088,96
HA2,0.9328056539878018,1.902131082739981e-43,96
TR19,0.8124576091162001,9.470740540751484e-24,96
TS18,0.9477482365708084,1.9760789523234253e-48,96
S25,-0.02339320112638253,0.8210193577253846,96
ST4,0.9696755946750073,2.5591549797405682e-59,96
IP18,0.8776648075445376,8.800732881900678e-32,96
IP7,0.9514633572806188,6.723157204610598e-50,96
AL2,0.2367058183977774,0.02023537209946445,96
SE21,0.6697325194243344,8.59052411139249e-14,96
TR12,0.7925593078269227,6.60423189192544e-22,96
ST5,0.9769803105237636,7.159862859314913e-65,96
ST1,0.9675695290401277,5.7246413615417226e-58,96
NR30,0.5722231079983919,1.1250863150913347e-09,96
CM8,0.8011706817897974,1.1160036046420178e-22,96
SS8,0.8021853552967203,8.999028822235008e-23,96
N6,0.533048898461272,2.2573414768307253e-08,96
SW1V,0.07169406923572319,0.48758956500915474,96
TN33,0.9093690025375348,1.4072484383001624e-37,96
MK12,0.33073153904535846,0.0009976807860740007,96
CA8,0.6883965413859187,1.2700535595860396e-14,95
CH2,0.952049894004923,3.848382904924679e-50,96
M8,0.09484954242821686,0.35797385256638714,96
PE24,0.2937992193772037,0.010516374619720997,75
TR16,0.8800387994502571,3.7082537276576946e-32,96
EX34,0.7870243523496886,1.982143306722184e-21,96
SK2,0.9764716255760786,1.9770558758008253e-64,96
B24,-0.3114717962864442,0.002008063715350257,96
PE15,0.85364116687508,2.255140288306626e-28,96
CO6,0.816243753501411,3.987739232233142e-24,96
W5,0.7687658972779758,5.97440763728413e-20,96
RH14,0.8533009579680357,2.4945208468987073e-28,96
CR3,0.9281983810608296,3.8574113617516536e-42,96
SG7,0.8829276735809984,1.2634454714482476e-32,96
LE5,0.9423454525594765,1.778132865531987e-46,96
PL22,0.8128463849015672,8.673667346755108e-24,96
TW17,0.4708104703712056,1.2930123540361847e-06,96
RG12,0.9325813739323493,2.213046359225751e-43,96
BD7,0.9162735649575345,3.9937482179242805e-39,96
WD17,0.5814051367425366,5.255660046370902e-10,96
PL32,0.8492297730502827,8.182155573712727e-28,96
WF7,0.950242480283274,2.1010026761122912e-49,96
S80,0.6100722355731258,4.1638881284591494e-11,96
HP4,0.7354594123670511,1.4240348672604453e-17,96
L3,0.9409873470453799,5.146863762700019e-46,96
DN22,0.5119140488813427,9.776657371488403e-08,96
NG23,0.9225197118748839,1.2088501689552734e-40,96
BS36,0.948790993186431,7.848676639156617e-49,96
BH9,0.9136686757170158,1.5855999718371267e-38,96
LN2,0.9710762719679821,2.862243310565382e-60,96
SP3,0.9343706903273078,6.516446592487197e-44,96
CV1,0.9140737079433439,1.2833232780063398e-38,96
LN13,0.9399104681460015,1.174420240279501e-45,96
BH15,0.9347178796945746,5.119742489565877e-44,96
LS23,0.9183948239268693,1.2565328534440847e-39,96
PE33,0.8940376919358596,1.5174619337164482e-34,96
SS14,0.7873244555193477,1.8690456806962743e-21,96
PL25,0.9121511179661208,3.4705059756750036e-38,96
LA7,0.8976477304440945,3.241497697994959e-35,96
HU4,0.4322837555304955,1.0917416295004625e-05,96
WR1,0.9606098942654179,4.5381418674154075e-54,96
BS9,0.9559484387957385,7.8224056967978e-52,96
NE20,0.9190089262450568,8.937948831343178e-40,96
NE33,0.9598578390808643,1.084972372698701e-53,96
DN40,-0.015376319664511527,0.8817968357581005,96
EN5,0.951408108188876,7.083395983886695e-50,96
SL9,0.9434562473287271,7.311966652197893e-47,96
PO9,0.9710557283708764,2.957981955987584e-60,96
WA8,0.9827249420999382,1.126372323506188e-70,96
TD15,0.8657209427814375,5.266562045250994e-30,96
IG9,0.9485875136868736,9.412435311204593e-49,96
KT18,0.8465157018536594,1.7717871205909255e-27,96
HP18,0.9432667170713839,8.519874726328455e-47,96
BH5,-0.20744599831639665,0.04255613705530124,96
E7,0.011917035192535258,0.9082571414145668,96
ME1,0.8730639456466537,4.469326953739338e-31,96
L28,0.942252975186584,1.9131462039465268e-46,96
DY5,0.8549966766477981,1.5048690595206578e-28,96
WS5,0.6344517207429949,9.18188798210989e-11,84
TA12,0.8922425789902556,3.20268991675758e-34,96
PO14,0.956855564018891,3.0039051097667953e-52,96
WA10,0.9616516774036871,1.3186956983155786e-54,96
DA5,0.8690838913430868,1.7335412452041873e-30,96
SW8,0.6664383192446993,1.2541306585041105e-13,96
TA9,0.9621628594305016,7.100981087645853e-55,96
DA4,0.9033124559034105,2.5512775805468583e-36,96
ME18,0.8610294359955425,2.3627275315312518e-29,96
CA2,0.7550409289455858,6.335757774657982e-19,96
YO12,0.665086325486768,1.4627996633442616e-13,96
NN4,0.9536350626580078,8.221404444865524e-51,96
BS7,0.9027906361644294,3.245422529974143e-36,96
SO40,0.9653953894169395,1.149819425545757e-56,96
PE31,-0.07133870285044208,0.489755203611832,96
CR2,0.927847148465577,4.8121954692056634e-42,96
L8,0.8942094108958247,1.4118269934433576e-34,96
LA23,0.961942551507827,9.281700685899733e-55,96
DE45,0.9291733786838099,2.075377779887779e-42,96
EX20,0.8851705149897588,5.3696203978175865e-33,96
DN21,0.4785799562094756,8.141309922879972e-07,96
HX5,0.22569233902031818,0.027038108436681346,96
BL3,0.918084489512612,1.4910468010347663e-39,96
YO19,0.9392688687823807,1.9061230406324584e-45,96
CM14,0.798327151947755,2.0265640513811684e-22,96
MK8,0.376441627465117,0.0001567759062188375,96
EC1R,0.5470633454716294,8.068639954117202e-09,96
BA14,0.9551366184064294,1.8112155694217087e-51,96
TR27,0.8236898080933865,6.856034565343631e-25,96
PO12,0.8831213760292589,1.1742565959832977e-32,96
SK1,0.7195416594606485,1.4697945467744076e-16,96
CA28,0.4313556592396288,1.1457180014401383e-05,96
HX7,0.9692581603767281,4.819682265375691e-59,96
CO4,0.8194319628138582,1.8950751311978606e-24,96
SE11,0.9011422067502687,6.879962655788696e-36,96
M4,0.9229616175033755,9.33489544273532e-41,96
IP20,0.7677248747900406,7.186784439912536e-20,96
NE17,0.660724945353857,2.3904239421000787e-13,96
SK3,0.06178546371724824,0.5498311669634353,96
NG12,0.9416400737065624,3.098008561105824e-46,96
SY7,0.1670883871378389,0.10370730783166611,96
BD5,-0.030827248731894522,0.7655823020264916,96
CO1,0.7195035104351187,1.4777542854338847e-16,96
GU4,0.8014177776949297,1.059139740287702e-22,96
HP6,0.911532885198077,4.755801590429553e-38,96
M20,0.9586119898872412,4.434646224646355e-53,96
NE21,0.891648636551303,4.088713686858135e-34,96
TN26,0.901800523892369,5.104603598524434e-36,96
NE3,0.9628624816947198,3.0014508890893477e-55,96
RM19,0.11189854384668081,0.2777319471110251,96
TF8,0.24290306343736776,0.01709729255940145,96
WV8,0.9570068628466785,2.555590229913986e-52,96
W1H,0.24528431941740741,0.01600843540864643,96
L7,0.8924693260663165,2.916463866480526e-34,96
TW5,-0.7596338741494902,2.9258541772108525e-19,96
DA15,0.7186323651589068,1.671320240318739e-16,96
AL10,0.9364217535389873,1.5367957246517218e-44,96
EX12,0.9635739022567331,1.2291462587251242e-55,96
CA3,0.3741347412852983,0.0014197596849212838,70
HR9,0.7952246946368382,3.8438797679128094e-22,96
NW6,0.9488352538239462,7.543803552283634e-49,96
NR1,0.9310023243016493,6.332697797981729e-43,96
CM17,0.931722685947314,3.9322991420161514e-43,96
WD5,0.9021138645475635,4.425295860961623e-36,96
W1K,0.43769027455875953,8.218678172310154e-06,96
TR21,0.4139456735821699,2.7607135648786744e-05,96
TR3,0.9386880282179412,2.9416607876154076e-45,96
HR2,0.9342259212529517,7.203190978313398e-44,96
SE2,0.5854945672297648,3.7160100806443603e-10,96
SO45,0.9510602872389822,9.825297947749805e-50,96
TS6,0.9205261855419304,3.807636511309935e-40,96
B18,0.21776154486200183,0.033063018370792494,96
HP10,0.5970059184281175,1.3641522629769848e-10,96
BA16,0.9359126118185447,2.2094718132928699e-44,96
SE27,0.15305776429680543,0.13654102591498904,96
DY11,0.8061166359077119,3.8625657024171875e-23,96
WC2A,0.6285257210626496,7.083043519997432e-12,96
SR6,0.809627162955778,1.7853015114056406e-23,96
WV13,0.8153775200374608,4.8689171264902776e-24,96
RG19,0.8348957477001764,4.121142766677006e-26,96
NG34,0.8901097411255874,7.648417519753825e-34,96
B68,0.9044810655906242,1.480912245010501e-36,96
SY9,0.787724421527995,1.7280261752781586e-21,96
WN4,0.9300718274814815,1.163073406829313e-42,96
NE4,0.9753083489552722,1.860132700453125e-63,96
WS8,0.7164650957273986,2.265617465105197e-16,96
SS7,0.8882113959197508,1.6351794898728388e-33,96
EX16,0.9197660026756751,5.851133075016547e-40,96
GU31,0.7919882152366737,7.4086423049043895e-22,96
BB1,0.9664810532035456,2.6349674025419376e-57,96
DY9,0.9603833476649685,5.911245466759305e-54,96
IP3,0.9396611372866628,1.4185102944144246e-45,96
BS3,0.9347888754740802,4.872529854825619e-44,96
WV3,0.9091371542173651,1.5781565379834116e-37,96
HD2,-0.2789102959525269,0.005927129041335099,96
LN9,0.8760508836756549,1.5677245338813964e-31,96
PL6,0.8744760245307828,2.7327570165848717e-31,96
GU52,-0.6509211297575288,7.002995046533729e-13,96
NE35,0.8493376496384034,7.932222269583424e-28,96
RM20,-0.10753414220868349,0.3243788325854985,86
EN4,0.9079550726010096,2.8176974621479305e-37,96
KT1,0.8198279190774597,1.72605910637683e-24,96
S9,0.5494870708717023,6.720996187233144e-09,96
SG16,0.782032954767212,5.194891828126351e-21,96
SO24,0.9588691749967564,3.3280534551861735e-53,96
SK7,0.8069440066301298,3.22479069308017e-23,96
L16,0.9223615520877325,1.3255309529847176e-40,96
DY12,0.6668407628686035,1.1977858720207792e-13,96
RH18,0.8528116074175479,2.8827988275865005e-28,96
CH43,0.9620174180810649,8.4757806269198e-55,96
HU6,-0.2366681701306365,0.02025585384358002,96
BN15,0.934456529006185,6.139922361918933e-44,96
PO7,0.856670023980862,9.081433412145106e-29,96
TR18,0.9560549134984015,6.998550121374763e-52,96
TQ6,0.9336010234767045,1.107194106155135e-43,96
WA3,0.9597493192573391,1.2286921432769714e-53,96
CA11,0.9573545223860556,1.758869624369348e-52,96
NR25,0.8832781684793904,1.1065895658817967e-32,96
LE4,0.9384215739004171,3.584450137027231e-45,96
CA14,0.9701805851331133,1.1757873306568048e-59,96
SO51,0.9606096273161774,4.539559773542987e-54,96
CW12,0.863250066308645,1.169148235319383e-29,96
TS15,0.5304942534916174,3.212452395528168e-08,95
TN14,0.9374868625768772,7.120452383609113e-45,96
CA16,0.6024114407618478,8.40397567189307e-11,96
IP30,0.8034741094468065,6.834306705849783e-23,96
S40,0.6620409935632645,2.062941817027049e-13,96
IP17,0.8760453910968288,1.570786419357482e-31,96
CM11,0.3775596307313298,0.00014930753085071367,96
TN21,0.8938818442864725,1.6199861275803695e-34,96
PO1,0.9493336051852508,4.817236704177569e-49,96
DY6,0.9570053652014707,2.559689500298881e-52,96
CB2,0.2696947833740789,0.00787755382894306,96
DE65,0.9460329315481338,8.667606227385904e-48,96
UB10,0.44646799771182577,5.129182587777997e-06,96
TQ8,0.7702255200102791,4.603435280569195e-20,96
NN16,0.9774109205360739,2.9765922661421803e-65,96
W1G,0.8889213085189382,1.2327123260953405e-33,96
SE26,0.8785040391951359,6.497199032289358e-32,96
OX28,0.9201374175948981,4.745793186016752e-40,96
GU51,0.8689954574694065,1.7856442290484487e-30,96
TS25,0.8019479641574268,9.46481539302575e-23,96
OL7,0.9078730107470581,2.9325443234268465e-37,96
OL10,0.9648764046900473,2.2872951188906567e-56,96
M1,0.036500343341685046,0.7240421175216218,96
NW9,-0.08614614530364811,0.40396964861551976,96
WC1X,0.8165392054370381,3.724337300195997e-24,96
RG40,-0.2319522775446152,0.022966223389640144,96
BL5,0.9664335759417617,2.813162322731287e-57,96
LS28,0.96306218947343,2.3402300699132386e-55,96
HR7,0.7928631275831454,6.211596201364353e-22,96
SG3,0.8466886441462715,1.6874250310771616e-27,96
DA10,0.25788890140132503,0.16130909166725993,31
TS11,0.9512440780885473,8.267732469823209e-50,96
OL15,0.8910126197830707,5.3026213300526145e-34,96
S26,0.9790996186231619,8.024665762313072e-67,96
PE1,0.8919048152005139,3.6805418220664533e-34,96
CV2,0.9846815411442006,4.1434405851496456e-73,96
MK42,0.7795092679612927,8.374964939828505e-21,96
SG10,0.7748707848997762,1.9822783774857196e-20,96
WC2R,-0.053797509254702815,0.7164865194097433,48
KT19,0.8964202775942912,5.513774920566175e-35,96
NE46,0.9517107603555073,5.317902376238777e-50,96
NR9,0.7511828914146907,1.1967410972693614e-18,96
NN5,0.8207876073375798,1.375022647643324e-24,96
MK7,0.613001192751405,3.16753482212927e-11,96
HU18,0.8890313268516641,1.1796990079652755e-33,96
WS12,0.8087589955349372,2.163922783761869e-23,96
BB10,0.9757660848169147,7.800570201621576e-64,96
WA12,0.9806360596811263,2.2964585859448786e-68,96
PE3,0.881335125286865,2.2953112200779744e-32,96
HP2,0.8605903581669087,2.711454039559079e-29,96
TA23,-0.17419150923023002,0.18701004358843326,59
S64,0.5807604657716742,5.548441129017544e-10,96
RH3,0.7639408422833236,1.3954653282280365e-19,96
NG1,0.666971927171209,1.1799565002701374e-13,96
TN28,0.6435962228326578,1.5243494947996302e-12,96
M11,0.91963713451118,6.290531957402375e-40,96
NE24,0.9596508363720186,1.3751253923052054e-53,96
SG2,0.8334509007539291,5.991258593825629e-26,96
TF4,0.2874121146361529,0.004520820001623026,96
E10,-0.38494668887441014,0.00010766775254747714,96
NN9,0.836383862011288,2.7925733365626304e-26,96
IP5,0.8988696242799951,1.897421025578127e-35,96
SG17,0.7856336193473006,2.5992184385338493e-21,96
LS27,0.9253329451039478,2.269892927945329e-41,96
CV7,0.9029772549344594,2.978256153078303e-36,96
CV31,0.912911365267203,2.3482279348805437e-38,96
SW1P,0.7070075386817339,8.273685347971709e-16,96
TA4,0.9336593508414576,1.063835756659659e-43,96
IG7,0.5718617112961031,1.1587480574906361e-09,96
PE21,0.49336670333762345,3.268802760248826e-07,96
BS41,0.8572561856922111,4.9840826789655946e-23,76
EX5,0.9011996108634777,6.703774154385419e-36,96
EN2,0.5689285636232596,1.4700462685819325e-09,96
NN13,0.9544890361926275,3.499655771371557e-51,96
ST19,0.8435221432119955,4.08383039663705e-27,96
EX15,0.9178397627432235,1.7056512248750623e-39,96
HD4,0.23590018425434886,0.020677561290638444,96
DE13,0.9718285501919333,8.438167830323255e-61,96
GL10,0.8690529886794063,1.751577477916475e-30,96
DH8,0.7663654091818123,9.134671856774995e-20,96
LA21,0.7916294943704029,7.961830364959632e-22,96
GL12,0.9280392316262858,4.2645864548120475e-42,96
TS19,0.23474801239303353,0.028626298772812697,87
HG1,0.9791573408027935,7.05580058046503e-67,96
TW7,0.06269458536466903,0.5439639741977922,96
PL14,0.9468547267450811,4.2946931882770134e-48,96
CV11,0.9765055379059243,1.848897511979658e-64,96
B43,0.16824363288407923,0.10130640064502378,96
PO40,0.9319704824504835,3.33378261929962e-43,96
GU21,0.9199511654491561,5.271846547969228e-40,96
EN6,0.5301165596915619,2.783146545747225e-08,96
TQ11,0.8437433350239578,3.841776786081594e-27,96
W9,0.8577009829150258,6.631726360676585e-29,96
EX38,0.9180481350106549,1.5211709952904293e-39,96
KT22,0.9308752035352643,6.88453921092059e-43,96
SK11,0.9683937086068413,1.7397563084411287e-58,96
BB5,0.9774041380471036,3.0184231737254805e-65,96
LS24,0.9376960689070895,6.112123153582454e-45,96
CT14,0.91625208166271,4.040159969815623e-39,96
HP22,0.8320220302039272,8.64369405510332e-26,96
LE9,0.9288478170050858,2.5551174885735108e-42,96
OX29,0.9150552441241268,7.6531377773915e-39,96
PR1,0.8691326041535918,1.7054774459921263e-30,96
B38,0.9287201654604607,2.771440506498087e-42,96
CR7,-0.0061248160250269934,0.9527727926105396,96
M30,0.8331061150380393,6.547356936096704e-26,96
TR4,0.8748969862323115,2.3572854474885944e-31,96
NG25,0.8872723098108812,2.3692626849321114e-33,96
NN18,0.7586660675532805,3.44808735925746e-19,96
SO53,0.9423921487498014,1.7135431011795055e-46,96
SN16,0.6823064208217456,1.9369927673851723e-14,96
B7,0.655608275447837,4.209684914708425e-13,96
RH16,0.9767869315508038,1.0562029970563386e-64,96
CH44,0.9626451887776426,3.928707205781453e-55,96
YO17,0.7721123622978978,3.2771186282382564e-20,96
LE10,0.965405915058593,1.1337694176044586e-56,96
CO15,0.959640525784417,1.3914087234737984e-53,96
SS2,0.8244347319109293,5.722737784510526e-25,96
DH5,-0.08596359745391227,0.4049701844053615,96
BD11,0.38028041670586593,0.00013248737826300727,96
PL31,0.8008966762286485,1.1825353294947462e-22,96
LA28,0.6545454545454547,0.028864598957001886,11
PE4,0.6268514009130144,8.358319209956505e-12,96
TN22,0.7113308718976555,4.606282988846049e-16,96
PO6,0.8959660874539408,6.70012938563264e-35,96
BD21,0.8073062213014808,2.9790034341503214e-23,96
NG20,0.9730087192820095,1.1598921762340101e-61,96
CR8,0.9346364889988708,5.418249558546153e-44,96
SK5,0.7478456684540538,2.05532318126824e-18,96
SP6,0.957537364242384,1.44329667477294e-52,96
CO7,0.9555945931426045,1.1300776490324987e-51,96
KT23,0.8648857634320789,6.908098989347829e-30,96
M44,0.9413308737205099,3.943036249891941e-46,96
B5,0.8270809850053779,2.991118115602952e-25,96
NG24,0.9620005903556086,8.650740483847738e-55,96
NE66,0.8392369649362476,1.309723737159978e-26,96
CV22,0.943812302980191,5.478652778081787e-47,96
UB1,-0.6871975394732543,1.063448348345732e-14,96
SK8,0.9711845956613127,2.405425992481248e-60,96
SW14,0.79285622452409,6.220259720068777e-22,96
SP7,0.9122974934158953,1.365740420977719e-22,56
PL8,0.9379139618396309,5.21048489719986e-45,96
LE7,0.813074192143935,8.237374357540248e-24,96
NW11,0.37515474229646384,0.00016579996677712746,96
M18,0.9538301892131511,6.77350436328413e-51,96
RG24,0.6966283805865315,3.2355167687886054e-15,96
DE4,0.9781636287968298,6.157601906511557e-66,96
WA13,0.822787688109556,8.52332970568832e-25,96
LS21,0.9484682934061881,1.0466093454601983e-48,96
NE29,0.9653960933260989,1.148739172849722e-56,96
DE6,0.9081956205938734,2.5057736787955184e-37,96
CH41,0.6629090789582086,1.8711305918689088e-13,96
LD7,0.5910306418565964,1.900364740624251e-08,76
KT9,0.6570929579477972,3.5762005308934023e-13,96
IP2,0.7312738660968756,3.939835570329951e-17,95
RM15,0.666429276520303,1.25542566853845e-13,96
GU28,0.8815074613554454,2.1525988755570276e-32,96
LA15,0.8302449879612156,1.357046514607217e-25,96
CH60,-0.3227272424975393,0.0013416727327128807,96
HU11,0.18350330591344158,0.07351256815339569,96
GL2,0.8815629728420046,2.108501444486764e-32,96
GU29,0.9595439253830839,1.553418941807026e-53,96
MK2,0.45145339762246783,3.90124550756647e-06,96
B65,-0.5064112783880228,1.4091756872012956e-07,96
BS20,0.8880636751204287,1.7337794360929644e-33,96
SY6,0.46245468282877006,2.1000645415912595e-06,96
RM6,0.923174486987906,8.23743301825056e-41,96
LN11,0.8665154153550709,4.061653027614109e-30,96
DA13,0.9538243455110463,6.812998975511422e-51,96
CB11,0.9025011457593534,3.7067870746633e-36,96
S35,0.9513690595239812,7.349316370517951e-50,96
PE32,0.9483676025909346,1.1445104973936318e-48,96
BA5,0.9275382964091864,5.83983984736179e-42,96
LS12,0.9239602271503218,5.175237316219269e-41,96
DY13,0.9369872862729172,1.0231599227441683e-44,96
DE56,0.9665991802583195,2.2381399887055162e-57,96
N3,0.3458277388648246,0.00055820249074789,96
NE9,0.9291227499871375,2.1437309036994078e-42,96
CM3,0.9207567901669216,3.339536231707081e-40,96
BH2,0.22869623699241445,0.02501348747854236,96
EC3N,-0.13281351237912162,0.40176229166611666,42
BD24,0.7511166452679957,1.209758765186745e-18,96
BS49,0.8394382021261599,1.8535350751871529e-16,58
PL15,0.9512110767837308,8.528395846690193e-50,96
W10,0.8684383693600206,2.1507840509540854e-30,96
TN30,0.9642998853069641,4.851839348093213e-56,96
DN14,0.9604747775861479,5.31408268591529e-54,96
W1D,0.743690467651223,3.9833696989955754e-18,96
ST6,0.9840814444942897,2.4877731801139074e-72,96
ST21,0.9150201789098807,7.796618571730693e-39,96
SO42,0.9318558296233909,5.880416336820835e-41,91
PL27,0.8687881348362874,1.913854122850662e-30,96
PR7,0.9754372162457084,1.4588470192263465e-63,96
NG3,0.9678270454973363,3.958931658330356e-58,96
W7,-0.08573298657230954,0.4062362330920083,96
DL14,0.8492169538577112,8.212361163488304e-28,96
LE11,0.9494356876985076,4.391916288379906e-49,96
PE9,0.9521800615664526,3.3969961876344475e-50,96
HA9,-0.31524149988391975,0.0017573799502021647,96
SW6,0.6945905527386746,4.200352532698439e-15,96
WF10,0.9697469131462204,2.294786443007857e-59,96
MK4,-0.058062123960037675,0.5762302175705426,95
OX17,-0.1649971407672636,0.10816639258321475,96
BH16,0.4245716807087435,0.013789255550891727,33
BS4,0.8953977733291223,8.539534960080466e-35,96
TN7,0.14430734600935907,0.2886412093234374,56
IP16,0.4893363182496713,4.209777933280039e-07,96
BB3,0.9542006222315412,4.678298241639677e-51,96
NR23,0.8352510483938171,3.756792366191157e-26,96
CH45,0.9061602375189924,6.694411448792881e-37,96
WC2N,0.30151134457776363,0.3972038407802938,10
BS17,-0.24165239428557006,0.3189088549027896,19
DL6,0.017783574850739465,0.9192361047485892,35
SW1E,0.1860521018838127,0.44568922811232314,19
